,Term,NoEmp,NewExist,CreateJob,RetainedJob,UrbanRural,RevLineCr,LowDoc,DisbursementGross,Franchise,SBA_proportion,Default
6264,36,5,1,0,5,1,0,1,32411,0,33.300000000000004,0
6265,120,7,1,0,0,0,1,1,140000,0,45.4,0
6266,23,2,1,0,2,1,1,1,40000,0,33.300000000000004,1
6267,84,10,1,0,10,1,0,1,35000,0,33.300000000000004,0
6268,84,1,1,0,1,1,0,1,19000,0,33.300000000000004,0
6269,36,1,1,5,1,1,0,1,47016,0,33.300000000000004,0
6270,13,5,1,3,5,1,1,1,123156,0,33.300000000000004,1
6271,24,2,1,20,2,1,0,1,64949,0,33.300000000000004,0
6272,84,4,1,0,4,1,0,1,40000,0,33.300000000000004,0
6273,84,10,1,0,10,1,0,1,40439,0,33.300000000000004,0
6274,61,6,1,0,6,1,0,1,10000,0,33.300000000000004,0
6275,12,3,1,0,3,1,0,1,100000,0,33.300000000000004,0
6276,84,1,1,0,1,1,0,1,168966,0,33.300000000000004,0
6277,22,3,1,2,3,1,1,1,50000,0,33.300000000000004,1
6278,84,3,1,0,3,1,0,1,78499,0,33.300000000000004,0
6279,300,4,1,0,0,0,1,1,430000,0,41.199999999999996,0
6280,84,1,2,0,1,1,0,1,10000,0,33.300000000000004,0
6281,300,10,1,0,0,0,1,1,602530,0,42.9,0
6282,84,1,2,1,1,1,0,1,18723,0,33.300000000000004,0
6283,14,5,1,0,5,1,1,1,20000,0,33.300000000000004,1
6284,15,4,1,0,4,1,1,1,16964,0,33.300000000000004,1
6285,84,1,1,0,1,1,0,1,10000,0,33.300000000000004,0
6286,84,3,1,0,3,1,0,1,35478,0,33.300000000000004,0
6287,84,2,1,0,2,1,0,1,45000,0,33.300000000000004,0
6288,36,56,1,4,4,1,0,1,150000,0,33.300000000000004,0
6289,2,1,1,0,1,1,0,1,24054,0,33.300000000000004,1
6290,84,5,1,0,5,1,0,1,25000,0,33.300000000000004,0
6291,84,1,1,0,1,1,0,1,33500,0,33.300000000000004,0
6292,84,5,2,0,5,1,0,1,10000,1,33.300000000000004,0
6293,36,40,1,20,20,1,0,1,200000,0,33.300000000000004,0
6294,66,4,1,0,4,1,1,1,70329,0,33.300000000000004,1
6295,84,1,1,0,1,1,0,1,30553,0,33.300000000000004,0
6296,36,2,1,0,2,1,0,1,15166,0,33.300000000000004,0
6297,36,20,1,10,10,1,0,1,453614,0,33.300000000000004,0
6298,84,5,1,0,5,1,0,1,65000,0,33.300000000000004,0
6299,8,5,1,1,5,1,0,1,189624,0,33.300000000000004,1
6300,84,3,1,0,3,1,0,1,112500,0,33.300000000000004,0
6301,240,20,1,10,20,1,1,1,412000,0,50.0,0
6302,84,1,1,2,1,1,0,1,85000,0,33.300000000000004,0
6303,248,5,1,0,0,2,1,1,350000,0,42.9,0
6304,84,1,2,0,1,1,0,1,5000,0,33.300000000000004,0
6305,84,10,1,0,10,1,0,1,150000,0,33.300000000000004,0
6306,79,2,1,0,2,1,0,1,69477,0,33.300000000000004,0
6307,84,2,1,1,2,1,0,1,10000,0,33.300000000000004,0
6308,84,2,1,0,2,1,0,1,68464,0,33.300000000000004,0
6309,84,9,1,0,9,1,0,1,75000,0,33.300000000000004,0
6310,9,1,1,0,1,1,0,1,78691,0,33.300000000000004,1
6311,84,1,1,0,1,1,0,1,61571,0,33.300000000000004,0
6312,13,3,1,0,3,1,0,1,12299,0,33.300000000000004,1
6313,80,1,1,0,1,1,0,1,13643,0,33.300000000000004,0
6314,84,5,1,0,5,1,0,1,31853,0,33.300000000000004,0
6315,84,70,1,0,0,0,1,1,150000,0,47.4,0
6316,84,3,1,5,3,1,0,1,10000,0,33.300000000000004,0
6317,82,4,1,2,6,1,0,1,132222,0,33.300000000000004,0
6318,84,1,1,0,1,1,0,1,22000,0,33.300000000000004,0
6319,156,7,1,0,0,1,1,1,290000,0,42.9,0
6320,24,8,1,0,8,1,0,1,50000,0,33.300000000000004,0
6321,240,8,1,10,8,1,1,1,408000,0,50.0,0
6322,63,23,1,0,2,1,0,1,50000,0,33.300000000000004,1
6323,84,40,1,0,40,1,0,1,12422,0,33.300000000000004,0
6324,84,5,1,5,5,1,0,1,150000,0,33.300000000000004,0
6325,84,5,1,0,5,1,0,1,175000,0,33.300000000000004,0
6326,120,2,2,0,0,0,1,1,125000,0,41.199999999999996,0
6327,120,21,1,0,0,1,1,1,360000,0,42.9,0
6328,72,2,1,2,2,1,0,1,13000,0,33.300000000000004,0
6329,37,15,1,5,15,1,0,1,150000,0,33.300000000000004,0
6330,300,11,1,0,0,0,1,1,896000,0,41.199999999999996,0
6331,84,3,1,0,3,1,0,1,44650,0,33.300000000000004,0
6332,84,4,1,2,4,1,0,1,10320,0,33.300000000000004,0
6333,84,2,1,0,2,1,0,1,7000,0,33.300000000000004,0
6334,84,3,1,0,0,0,1,1,100000,0,23.7,0
6335,84,11,1,0,11,1,0,1,50000,0,33.300000000000004,0
6336,240,18,1,23,0,1,1,1,396000,0,50.0,0
6337,240,9,1,9,0,0,1,1,239000,0,50.0,0
6338,84,1,1,0,1,1,0,1,5000,0,33.300000000000004,0
6339,84,1,2,0,0,1,1,1,105000,0,45.9,0
6340,36,2,1,2,2,1,0,1,60914,0,33.300000000000004,0
6341,36,4,1,0,4,1,0,1,64755,0,33.300000000000004,0
6342,36,5,1,0,5,1,0,1,88673,0,33.300000000000004,0
6343,300,55,1,0,0,1,1,1,750000,0,42.9,0
6344,240,21,1,5,21,1,1,1,609000,0,50.0,0
6345,120,7,1,0,0,1,1,1,270000,0,42.9,0
6346,30,5,1,0,5,1,0,1,35000,0,33.300000000000004,1
6347,36,3,1,0,3,1,1,1,18000,0,33.300000000000004,0
6348,84,8,1,0,0,0,1,1,20000,0,47.4,0
6349,36,2,1,2,0,1,0,1,34802,0,33.300000000000004,0
6350,84,2,1,1,2,1,0,1,18334,0,33.300000000000004,0
6351,240,13,1,10,0,1,1,1,586000,0,50.0,0
6352,72,1,1,2,1,1,0,1,15000,0,33.300000000000004,0
6353,84,1,1,0,1,1,0,1,11066,0,33.300000000000004,0
6354,72,4,1,0,4,1,0,1,22000,0,33.300000000000004,0
6355,23,6,1,4,6,1,0,1,68524,0,33.300000000000004,1
6356,84,1,2,0,1,1,0,1,24950,0,33.300000000000004,0
6357,240,16,1,7,0,1,1,1,1144000,0,50.0,0
6358,84,2,1,1,2,1,0,1,38564,0,33.300000000000004,0
6359,84,3,1,1,3,1,0,1,10000,0,33.300000000000004,0
6360,84,4,1,0,4,1,0,1,50000,0,33.300000000000004,0
6361,72,1,1,0,1,1,0,1,50000,0,33.300000000000004,0
6362,36,9,1,4,9,1,0,1,50000,0,33.300000000000004,1
6363,300,2,1,0,0,0,1,1,354000,0,42.9,0
6364,264,2,1,0,0,0,1,1,107000,0,47.4,0
6365,36,23,1,0,23,1,0,1,100150,0,33.300000000000004,0
6366,180,1,1,0,0,0,1,1,85000,0,45.1,0
6367,84,4,1,1,5,1,0,1,27000,0,33.300000000000004,0
6368,39,14,1,1,1,1,0,1,559906,0,33.300000000000004,0
6369,84,4,1,0,4,1,0,1,42108,0,33.300000000000004,0
6370,84,9,1,0,9,1,0,1,100000,0,33.300000000000004,0
6371,96,4,2,0,0,0,1,1,127000,0,47.4,0
6372,84,2,1,1,2,1,0,1,35000,0,33.300000000000004,0
6373,84,3,1,0,3,1,0,1,10000,0,33.300000000000004,0
6374,84,6,1,2,6,1,0,1,50000,0,33.300000000000004,0
6375,72,4,1,2,4,1,0,1,55000,0,33.300000000000004,0
6376,84,1,1,0,1,0,0,1,12000,0,45.9,0
6377,84,1,1,0,1,1,0,1,6000,0,33.300000000000004,0
6378,36,1,1,0,1,1,0,1,20000,0,33.300000000000004,0
6379,84,1,2,0,1,1,0,1,11423,0,33.300000000000004,0
6380,72,6,1,0,6,1,0,1,25000,0,33.300000000000004,0
6381,36,1,1,0,1,1,0,1,76817,0,33.300000000000004,0
6382,84,2,1,0,2,1,0,1,50300,0,33.300000000000004,0
6383,84,5,1,0,5,1,0,1,45952,0,33.300000000000004,0
6384,11,1,1,0,1,1,0,1,36770,0,33.300000000000004,1
6385,12,8,1,3,8,1,0,1,117488,0,33.300000000000004,1
6386,240,2,1,10,2,1,1,1,335000,0,50.0,0
6387,96,3,2,0,0,0,1,0,50000,0,47.4,0
6388,84,6,1,4,6,1,0,1,5856,0,33.300000000000004,0
6389,4,3,1,0,3,1,0,1,54960,0,33.300000000000004,1
6390,300,5,1,0,0,0,1,1,340000,0,42.9,0
6391,84,13,1,2,13,1,0,1,72248,0,33.300000000000004,0
6392,120,24,1,0,0,1,1,1,260000,0,42.9,0
6393,120,12,1,0,0,0,1,1,249900,0,45.9,0
6394,36,4,1,0,0,1,0,1,300000,0,33.300000000000004,0
6395,60,7,1,3,7,1,1,1,45000,0,33.300000000000004,0
6396,84,4,1,0,4,1,0,1,25000,0,33.300000000000004,0
6397,84,2,1,3,2,1,0,1,20000,0,33.300000000000004,0
6398,300,1,1,0,0,0,1,1,145500,0,44.4,0
6399,72,5,1,1,5,1,0,1,37524,0,33.300000000000004,0
6400,84,1,1,1,1,1,0,1,20000,0,33.300000000000004,0
6401,84,14,1,1,14,1,1,1,50000,0,33.300000000000004,0
6402,1,4,1,0,4,1,0,1,51179,0,33.300000000000004,0
6403,84,1,1,1,1,1,0,1,16000,0,33.300000000000004,0
6404,17,2,1,0,2,1,0,1,115680,0,33.300000000000004,1
6405,84,3,1,0,3,1,0,1,10000,0,33.300000000000004,0
6406,12,22,1,1,22,1,0,1,200000,0,33.300000000000004,0
6407,84,32,1,0,0,1,1,1,250000,0,42.9,0
6408,240,20,1,7,0,0,1,1,220000,0,50.0,0
6409,84,2,1,0,2,1,0,1,17917,0,33.300000000000004,0
6410,72,7,1,0,7,1,0,1,654411,0,33.300000000000004,0
6411,2,1,1,2,1,1,0,1,11879,0,33.300000000000004,1
6412,60,33,1,0,33,1,1,1,100000,0,33.300000000000004,1
6413,36,1,1,0,1,1,0,1,40600,0,33.300000000000004,0
6414,240,4,1,4,4,1,1,1,389000,0,50.0,0
6415,70,1,1,6,6,1,0,1,49970,0,33.300000000000004,1
6416,84,1,2,7,1,1,0,1,10000,0,33.300000000000004,0
6417,84,5,1,1,5,1,0,1,17000,0,33.300000000000004,0
6418,300,8,1,0,0,0,1,1,380000,0,42.9,0
6419,72,3,1,2,3,1,0,1,42500,0,33.300000000000004,0
6420,300,4,1,0,0,0,1,1,255000,0,41.199999999999996,0
6421,84,7,1,0,7,1,0,1,47500,0,33.300000000000004,0
6422,144,2,2,0,0,0,1,1,60000,0,47.4,0
6423,216,3,1,0,0,0,1,1,111249,0,47.4,0
6424,84,2,1,0,2,1,0,1,10000,0,33.300000000000004,0
6425,240,7,1,6,0,1,1,1,272000,0,50.0,0
6426,240,20,1,20,0,1,1,1,745000,0,50.0,0
6427,78,8,1,0,0,1,1,1,100000,0,45.9,0
6428,84,1,1,0,1,1,0,1,18516,0,33.300000000000004,0
6429,84,4,1,0,4,1,0,1,52500,0,33.300000000000004,0
6430,36,1,1,0,1,1,0,1,62405,0,33.300000000000004,0
6431,36,8,1,2,2,1,0,1,737618,0,33.300000000000004,0
6432,36,9,1,1,1,1,0,1,397895,0,33.300000000000004,0
6433,84,6,1,10,6,1,0,1,58418,0,33.300000000000004,0
6434,35,3,1,0,3,1,0,1,34595,0,33.300000000000004,0
6435,84,7,1,0,7,1,0,1,60000,0,33.300000000000004,0
6436,84,2,1,0,2,1,0,1,60000,0,33.300000000000004,0
6437,300,10,2,0,0,0,1,1,350000,0,41.199999999999996,0
6438,60,1,1,1,1,1,0,1,10000,0,33.300000000000004,0
6439,84,2,1,0,2,1,0,1,10000,0,33.300000000000004,0
6440,18,3,1,5,3,1,0,1,66559,0,33.300000000000004,1
6441,84,1,1,0,1,1,0,1,11676,0,33.300000000000004,0
6442,36,6,1,3,3,0,0,1,100000,0,42.9,0
6443,84,7,1,3,2,1,0,1,100150,0,33.300000000000004,0
6444,240,10,1,8,10,1,1,1,567000,0,50.0,0
6445,216,4,2,0,0,0,1,1,165000,0,42.9,0
6446,240,11,1,6,11,1,1,1,336000,0,50.0,0
6447,72,3,1,0,3,1,0,1,30000,0,33.300000000000004,0
6448,300,2,1,0,0,2,1,1,440000,0,42.9,0
6449,84,9,1,0,9,1,0,1,167000,0,33.300000000000004,0
6450,84,5,1,4,5,1,0,1,26436,0,33.300000000000004,0
6451,72,2,1,0,2,1,0,1,23020,0,33.300000000000004,0
6452,240,40,1,12,40,1,1,1,767000,0,50.0,0
6453,240,40,1,40,0,1,1,1,1095000,0,50.0,0
6454,36,5,1,2,5,1,0,1,76294,0,33.300000000000004,0
6455,240,4,1,4,8,1,1,1,567000,0,50.0,0
6456,300,8,1,0,0,0,1,1,565000,0,41.199999999999996,0
6457,36,2,1,0,2,1,0,1,36134,0,33.300000000000004,0
6458,300,20,1,0,0,0,1,1,436500,0,42.9,0
6459,240,16,1,5,16,1,1,1,588000,0,50.0,0
6460,300,6,1,0,0,0,1,1,328500,0,42.9,0
6461,120,22,1,0,0,0,1,1,100000,0,47.4,0
6462,240,12,1,10,0,1,1,1,340000,0,50.0,0
6463,84,6,1,0,6,1,0,1,80425,0,33.300000000000004,0
6464,84,1,1,0,1,1,0,1,51771,0,33.300000000000004,0
6465,12,9,1,0,9,1,0,1,125000,0,33.300000000000004,0
6466,36,2,1,2,2,1,0,1,16204,0,33.300000000000004,0
6467,59,5,1,0,5,1,0,1,50000,0,33.300000000000004,1
6468,72,3,1,1,3,1,0,1,25000,0,33.300000000000004,0
6469,84,1,1,2,1,1,0,1,56337,0,33.300000000000004,0
6470,72,7,1,1,7,1,0,1,50000,0,33.300000000000004,0
6471,84,3,1,0,3,1,0,1,40000,0,33.300000000000004,0
6472,300,2,1,0,0,0,1,1,306000,0,42.9,0
6473,84,20,1,0,0,0,1,0,100000,0,47.4,0
6474,84,1,1,1,2,1,0,1,40000,0,45.9,0
6475,83,1,1,0,1,1,0,1,46062,0,33.300000000000004,0
6476,84,1,1,1,1,1,0,1,22000,1,33.300000000000004,0
6477,240,15,1,6,0,0,1,1,179000,0,50.0,0
6478,84,9,1,1,9,1,0,1,148569,0,33.300000000000004,0
6479,36,10,1,3,13,1,0,1,26200,0,33.300000000000004,1
6480,7,3,1,0,3,1,0,1,59390,0,33.300000000000004,1
6481,120,6,1,0,0,0,1,1,100000,0,47.4,0
6482,240,2,1,2,2,1,1,1,159000,0,50.0,0
6483,84,24,1,2,24,1,0,1,412000,0,33.300000000000004,0
6484,9,13,1,0,13,1,0,1,51694,0,33.300000000000004,1
6485,84,2,1,0,2,1,0,1,16517,0,33.300000000000004,0
6486,240,2,1,2,0,1,1,1,282000,0,50.0,0
6487,84,2,1,0,0,1,0,1,29967,0,33.300000000000004,0
6488,12,3,1,0,3,1,0,1,78000,0,33.300000000000004,0
6489,84,1,1,0,1,1,0,1,131441,0,33.300000000000004,0
6490,240,5,1,5,0,1,1,1,351000,0,50.0,0
6491,29,1,1,0,1,1,1,1,10250,0,33.300000000000004,0
6492,240,3,1,2,3,1,1,1,203000,0,50.0,0
6493,84,13,1,0,0,0,1,1,63600,0,41.199999999999996,0
6494,84,1,1,0,1,1,0,1,10000,0,33.300000000000004,0
6495,300,3,1,0,0,1,1,1,982500,0,42.9,0
6496,84,2,1,0,2,1,1,1,18000,0,33.300000000000004,0
6497,84,4,1,2,4,1,0,1,257792,0,33.300000000000004,0
6498,84,1,2,0,0,0,1,0,50000,0,47.4,0
6499,84,1,1,4,1,1,0,1,10000,0,33.300000000000004,0
6500,84,4,1,1,4,1,0,1,18770,0,33.300000000000004,0
6501,304,12,1,0,0,0,1,1,495000,0,41.199999999999996,0
6502,84,1,2,0,0,0,1,0,25000,0,47.4,0
6503,69,4,1,0,4,1,1,1,50000,0,33.300000000000004,1
6504,84,2,1,1,2,1,0,1,60756,0,33.300000000000004,0
6505,31,2,1,3,2,1,1,1,25000,0,33.300000000000004,1
6506,48,3,2,1,3,1,0,1,53450,0,33.300000000000004,1
6507,84,1,2,0,1,1,0,1,10000,0,33.300000000000004,0
6508,300,4,1,0,0,0,1,1,450000,0,41.199999999999996,0
6509,72,12,1,2,12,1,0,1,100000,0,33.300000000000004,0
6510,84,2,1,0,2,1,0,1,12600,0,33.300000000000004,0
6511,84,40,1,0,40,1,0,1,226344,0,33.300000000000004,0
6512,84,3,1,0,0,0,1,0,35000,0,47.4,0
6513,84,7,1,0,7,1,0,1,81500,0,33.300000000000004,0
6514,240,30,1,30,0,1,1,1,1300000,0,50.0,0
6515,72,1,1,0,1,1,0,1,12000,0,33.300000000000004,0
6516,240,7,1,3,0,1,1,1,631000,0,50.0,0
6517,240,40,2,8,40,1,1,1,946000,0,50.0,0
6518,84,4,1,1,4,1,0,1,19157,0,33.300000000000004,0
6519,84,2,1,0,2,1,0,1,22510,0,33.300000000000004,0
6520,84,1,1,0,1,1,0,1,11660,0,33.300000000000004,0
6521,84,1,1,0,1,1,0,1,16000,0,33.300000000000004,0
6522,84,1,1,0,1,1,0,1,18356,0,33.300000000000004,0
6523,28,10,1,0,10,1,0,1,25000,0,33.300000000000004,1
6524,84,1,1,0,1,1,0,1,20000,0,33.300000000000004,0
6525,84,6,1,6,6,1,0,1,40000,0,33.300000000000004,0
6526,84,9,1,0,9,1,0,1,319264,0,33.300000000000004,0
6527,220,2,1,0,0,0,1,1,47750,0,44.4,1
6528,36,5,1,1,5,1,0,1,147696,0,33.300000000000004,0
6529,72,2,1,0,2,1,0,1,30000,0,33.300000000000004,0
6530,71,4,1,0,4,1,0,1,222722,0,33.300000000000004,0
6531,240,5,1,5,0,1,1,1,683000,0,50.0,0
6532,84,6,1,0,6,1,0,1,10000,0,33.300000000000004,0
6533,84,3,1,0,3,1,0,1,50000,0,33.300000000000004,0
6534,36,1,1,0,1,1,0,1,15021,0,33.300000000000004,0
6535,2,7,1,0,7,1,0,1,13785,0,33.300000000000004,0
6536,36,1,1,1,1,1,0,1,35726,0,33.300000000000004,0
6537,63,2,1,2,2,1,1,1,50000,0,33.300000000000004,1
6538,12,4,1,0,4,1,0,1,275671,0,33.300000000000004,0
6539,240,15,1,15,0,1,1,1,686000,0,50.0,0
6540,84,4,2,0,0,0,1,1,78000,0,47.4,0
6541,84,1,1,1,1,1,0,1,10000,0,33.300000000000004,0
6542,97,7,1,0,7,1,0,1,94021,0,33.300000000000004,0
6543,84,1,1,0,1,1,0,1,50000,0,33.300000000000004,0
6544,120,8,1,0,0,0,1,0,96846,0,47.4,0
6545,36,2,1,0,2,1,0,1,47907,0,33.300000000000004,0
6546,84,1,1,0,1,1,0,1,10000,0,33.300000000000004,0
6547,84,2,1,0,2,1,0,1,10000,0,33.300000000000004,0
6548,36,4,1,0,4,1,0,1,41680,0,33.300000000000004,0
6549,84,3,1,0,3,1,0,1,139160,0,33.300000000000004,0
6550,84,1,1,0,1,1,1,1,46800,0,33.300000000000004,0
6551,84,1,1,0,1,1,0,1,10000,0,33.300000000000004,0
6552,69,6,1,0,6,1,0,1,49850,0,33.300000000000004,1
6553,34,6,1,2,6,1,0,1,50000,0,33.300000000000004,1
6554,84,1,1,0,1,1,0,1,22600,0,33.300000000000004,0
6555,300,7,1,0,0,0,1,1,260000,0,42.9,0
6556,81,1,1,0,1,1,0,1,37560,0,33.300000000000004,0
6557,84,1,1,1,1,1,0,1,10000,0,33.300000000000004,0
6558,84,4,1,4,4,1,0,1,10000,0,33.300000000000004,0
6559,84,1,1,1,1,1,0,1,16200,0,33.300000000000004,0
6560,50,5,1,0,5,1,0,1,76092,0,33.300000000000004,1
6561,84,7,1,2,7,1,0,1,20000,0,33.300000000000004,0
6562,84,2,1,0,2,1,0,1,10000,0,33.300000000000004,0
6563,84,2,1,0,2,1,0,1,16391,0,33.300000000000004,0
6564,120,12,1,13,12,1,1,1,701000,0,50.0,0
6565,300,20,1,0,0,0,1,1,443000,0,41.199999999999996,0
6566,84,3,1,1,3,1,0,1,15000,0,33.300000000000004,0
6567,84,2,2,0,2,1,0,1,12927,0,33.300000000000004,0
6568,84,2,1,0,2,1,0,1,10000,0,33.300000000000004,0
6569,84,1,1,0,1,1,0,1,15562,0,33.300000000000004,0
6570,84,2,1,1,2,1,0,1,11561,0,33.300000000000004,0
6571,84,4,1,2,4,1,0,1,310000,0,33.300000000000004,0
6572,84,7,1,7,7,1,0,1,37826,0,33.300000000000004,0
6573,84,1,1,0,1,1,0,1,30000,0,33.300000000000004,0
6574,84,4,1,0,4,1,0,1,290698,0,33.300000000000004,0
6575,84,2,1,0,2,1,0,1,15967,0,33.300000000000004,0
6576,84,1,2,0,1,1,0,1,12864,0,33.300000000000004,0
6577,120,9,1,0,0,0,1,1,250000,0,41.199999999999996,0
6578,84,5,1,1,5,1,0,1,121000,0,33.300000000000004,0
6579,84,2,1,0,2,1,0,1,33597,0,33.300000000000004,0
6580,120,3,2,0,0,0,1,1,128000,0,41.199999999999996,0
6581,84,10,1,0,0,0,1,1,120000,0,45.9,0
6582,84,1,2,3,1,1,0,1,12878,0,33.300000000000004,0
6583,84,2,1,0,2,1,0,1,27000,0,33.300000000000004,0
6584,22,3,1,2,5,2,0,1,67618,0,33.300000000000004,1
6585,12,3,1,2,5,1,0,1,50000,0,33.300000000000004,0
6586,84,2,1,0,2,1,0,1,13190,0,33.300000000000004,0
6587,84,1,1,0,1,1,0,1,10129,0,33.300000000000004,0
6588,84,2,1,1,2,1,0,1,50000,0,33.300000000000004,0
6589,95,6,1,0,0,0,1,0,50000,0,47.4,0
6590,300,15,1,0,0,0,1,1,221000,0,41.199999999999996,0
6591,84,5,1,0,5,1,0,1,15000,0,33.300000000000004,0
6592,84,6,1,0,6,1,0,1,60000,0,33.300000000000004,0
6593,84,2,1,0,2,1,0,1,60000,0,33.300000000000004,0
6594,84,2,1,1,2,1,0,1,12100,0,33.300000000000004,0
6595,84,1,2,0,1,1,0,1,10302,0,33.300000000000004,0
6596,84,2,1,0,2,1,0,1,10000,0,33.300000000000004,0
6597,27,10,1,3,10,1,0,1,148288,0,33.300000000000004,0
6598,84,13,1,0,13,1,0,1,139093,0,33.300000000000004,0
6599,84,2,1,2,2,1,0,1,25000,0,33.300000000000004,0
6600,64,8,1,8,8,1,0,1,50000,0,33.300000000000004,1
6601,84,1,1,0,1,1,0,1,10000,0,33.300000000000004,0
6602,84,6,1,1,6,1,0,1,32143,0,33.300000000000004,0
6603,120,3,1,0,0,0,1,0,100000,0,47.4,0
6604,84,1,1,1,2,2,0,1,73023,0,33.300000000000004,0
6605,84,1,1,0,1,1,0,1,85000,0,33.300000000000004,0
6606,120,1,1,0,0,0,1,1,70000,0,47.4,0
6607,18,7,1,0,7,1,0,1,98495,0,33.300000000000004,1
6608,120,72,1,0,0,0,1,1,100000,0,47.4,0
6609,60,4,1,0,4,1,0,1,50000,0,33.300000000000004,1
6610,84,1,2,0,1,1,0,1,16435,0,33.300000000000004,0
6611,84,2,1,0,2,1,0,1,26000,0,33.300000000000004,0
6612,35,3,1,2,3,1,1,1,50000,0,33.300000000000004,1
6613,36,3,1,4,4,1,0,1,35000,0,33.300000000000004,0
6614,300,3,1,0,0,0,1,1,470000,0,42.9,0
6615,264,5,1,0,0,0,1,1,400000,0,39.1,0
6616,300,3,1,0,0,0,1,1,301000,0,41.199999999999996,0
6617,84,5,1,2,5,1,0,1,15000,0,33.300000000000004,0
6618,84,4,1,0,4,1,0,1,17000,0,33.300000000000004,0
6619,6,1,1,0,1,2,0,1,57880,0,33.300000000000004,1
6620,84,2,1,0,2,1,0,1,32000,0,33.300000000000004,0
6621,240,2,1,0,0,0,1,1,229000,0,41.199999999999996,0
6622,75,23,1,3,3,1,0,1,75000,0,33.300000000000004,0
6623,300,12,1,0,0,0,1,1,1003300,0,41.4,0
6624,84,43,1,0,43,1,0,1,47000,0,33.300000000000004,0
6625,84,1,1,0,1,1,0,1,38422,0,33.300000000000004,0
6626,84,6,1,0,6,1,0,1,173251,0,33.300000000000004,0
6627,84,8,1,0,8,2,0,1,100000,0,33.300000000000004,0
6628,120,43,2,0,0,0,1,1,500000,0,45.9,0
6629,84,2,1,0,2,1,0,1,10000,0,33.300000000000004,0
6630,300,4,1,0,0,0,1,1,75000,0,41.199999999999996,0
6631,59,4,1,0,0,1,1,1,70000,0,45.9,1
6632,120,5,1,5,7,1,1,1,168000,0,50.0,0
6633,3,2,1,0,2,1,0,1,59292,0,33.300000000000004,1
6634,84,8,1,5,8,1,0,1,123651,0,33.300000000000004,0
6635,65,6,1,2,6,1,1,1,40000,0,33.300000000000004,1
6636,84,3,1,0,0,0,1,0,50000,0,47.4,0
6637,36,5,1,0,5,2,0,1,152615,0,33.300000000000004,0
6638,84,2,1,0,0,0,1,1,200000,0,41.199999999999996,0
6639,83,1,1,0,1,1,0,1,56151,0,33.300000000000004,0
6640,66,6,1,1,6,1,1,1,50000,0,33.300000000000004,1
6641,84,1,1,3,3,1,0,1,30000,0,33.300000000000004,0
6642,300,2,1,0,0,1,1,1,539253,0,42.9,0
6643,240,20,2,50,20,1,1,1,1300000,0,50.0,0
6644,36,1,1,0,1,1,0,1,53960,0,33.300000000000004,0
6645,84,2,1,0,2,1,0,1,13935,0,33.300000000000004,0
6646,300,15,1,0,0,0,1,1,371300,0,42.9,0
6647,36,2,1,3,2,1,0,1,35176,0,33.300000000000004,0
6648,216,11,1,0,0,2,1,1,545000,0,42.9,0
6649,11,1,1,1,2,1,0,1,10000,0,33.300000000000004,1
6650,300,2,1,0,0,0,1,1,140000,0,41.199999999999996,0
6651,84,1,1,0,1,1,0,1,13000,0,33.300000000000004,0
6652,16,4,1,4,4,1,0,1,52852,0,33.300000000000004,1
6653,120,8,1,0,0,0,1,0,100000,0,47.4,0
6654,120,9,1,0,0,0,1,1,80000,0,47.4,0
6655,9,42,1,0,0,0,1,1,1600000,0,29.799999999999997,0
6656,84,6,1,1,6,1,0,1,115000,0,33.300000000000004,0
6657,84,1,1,12,1,1,0,1,27400,0,33.300000000000004,0
6658,80,1,1,1,1,1,0,1,17774,0,33.300000000000004,0
6659,240,18,1,6,0,1,1,1,880000,0,50.0,0
6660,52,1,1,0,1,1,0,1,30979,0,33.300000000000004,1
6661,34,7,1,0,7,1,0,1,10000,0,33.300000000000004,0
6662,303,13,1,0,0,0,1,1,1111500,0,40.1,0
6663,120,5,1,0,0,0,1,1,100000,0,47.4,0
6664,84,1,1,2,1,1,0,1,10000,0,33.300000000000004,0
6665,84,2,1,0,2,1,0,1,93381,0,33.300000000000004,0
6666,84,19,1,0,19,1,0,1,71963,0,33.300000000000004,0
6667,13,1,1,1,1,1,0,1,73646,0,33.300000000000004,1
6668,80,1,1,0,1,1,0,1,19850,0,33.300000000000004,0
6669,300,2,1,0,0,0,1,1,132000,0,47.4,0
6670,67,2,1,1,2,1,1,1,50000,0,33.300000000000004,1
6671,80,2,1,0,2,1,0,1,266559,0,33.300000000000004,0
6672,60,1,2,0,0,0,1,0,10000,0,47.4,0
6673,300,8,1,0,0,0,1,1,512000,0,42.9,0
6674,84,1,2,0,1,1,0,1,12288,0,33.300000000000004,0
6675,84,4,1,0,4,1,0,1,73343,0,33.300000000000004,0
6676,77,6,1,0,6,1,1,1,49750,0,33.300000000000004,1
6677,240,15,1,7,0,1,1,1,333000,0,50.0,0
6678,70,1,1,0,1,1,0,1,143528,0,33.300000000000004,0
6679,84,7,1,0,7,1,0,1,338998,0,33.300000000000004,0
6680,300,3,1,0,0,0,1,1,485565,0,41.199999999999996,0
6681,72,5,1,0,5,1,0,1,40250,0,33.300000000000004,1
6682,300,11,1,8,3,0,1,1,212000,0,50.0,0
6683,264,2,1,0,0,0,1,1,259500,0,42.9,0
6684,84,3,1,1,3,1,0,1,30000,0,33.300000000000004,0
